2.76,-0.89,1.36,-1.07,-0.2,4.72
,,,,,
2.644108077,-0.936069778,1.560295083,-0.031293918,-0.471034904,4.105855913
,,,,,
2.590773585,-1.041123646,1.726295727,-0.741456652,-0.457978182,4.775826934
,,,,,
2.586076354,-1.015725762,1.723959106,-0.695817033,-0.554566144,4.699993356
,,,,,
2.586190103,-1.01705135,1.726924614,-0.709891394,-0.555361972,4.712406712
